id,name,pf,publication_id,title
894,usability,27.325920953100002,556334,"Usability and accessibility in consumer health informatics current trends and future challenges."
895,semantics,45.806289466100004,267417,"Continuation Semantics in Typed Lambda-Calculi (Summary)"
896,education,154.522996992,516995,"Supplemental Versus Essential Use of Computing Devices in the Classroom: An Analysis"
897,"overlay network",207.422682377,12836763,"Mitigating Byzantine Attacks in Ad Hoc Wireless Networks"
898,"programming language",4.6970845062,6572721,"The portability of parallel programs across MIMD computers"
899,"computer graphics",292.38840715,1627093,"Diffraction shading models in computer graphics"
900,uav,192.588331792,28244765,"FUSION OF HARD AND SOFT CONTROL FOR UNINHABITED AERIAL VEHICLES"
901,"cloud computing",278.359829256,1748331,"Remote Procedure Calls and the Client/Server Model"
902,bioinformatics,280.84194971,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
903,"support vector machines",1740.2924764400002,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
904,"cloud computing",1088.90555445,1748331,"Remote Procedure Calls and the Client/Server Model"
905,scheduling,43.7548960476,1709540,"An Extended Fixed Priority Scheme for Mixed Criticality Systems"
906,"knowledge discovery",0.534149333261,3989084,"Clustering Large Datasets Using Data Stream Clustering Techniques"
907,routing,177.999926324,2225560,"ADAPTIVE FAULT-TOLERANT ROUTING"
908,"support vector machine",34.970708092200006,8919361,"A Genetic Programming Approach for Combining Structural and Citation-Based Evidence for Text Classification in Web Digital Libraries"
909,"deep learning",2221.6371418999997,6468916,"Boltzmann Machines for Image Denoising"
910,ontology,589.835074176,230160,"Integrating provenance into an operational data product information system"
911,"pervasive computing",197.77497300000002,21477827,"Web-Based Integrated Service Discovery Using Agent Platform for Pervasive Computing Environments"
912,parallelism,1394.8118482999998,518119,"Softspec: Software-based Speculative Parallelism"
913,usability,40.55482109,556334,"Usability and accessibility in consumer health informatics current trends and future challenges."
914,"linear code",861.4375984599999,18139138,"On the Capacity of Secure Network Coding"
915,"query language",635.9397484629999,5513260,"Characterizing Data Provenance (Abstract)"
916,"online learning",475.495724728,6683045,"Query Release via Online Learning."
917,indexing,19.7024085472,1620941,"Keywords in the mist: automated keyword extraction for very large documents and back of the book indexing"
919,"garbage collection",43.3055132944,51518850,"Comparison of Compacting for Garbage Collection"
920,"main memory",97.948701697,7491082,"Architectural support for efficient on-chip parallel execution"
921,"greedy algorithm",635.200260981,60717695,"Learning and Predicting Dynamic Behavior with Graphical Multiagent Models"
922,crowdsourcing,18.7385068116,1221552,"CrowdMAC: a crowdsourcing system for mobile access"
923,"open source",16.6789612768,11749263,"Image Annotation System Using Visual and Textual Features."
925,android,19.270338478,1221552,"CrowdMAC: a crowdsourcing system for mobile access"
926,development,52.0601002752,1225650,"Implementation of a Perfect Hash Function Scheme"
927,bioinformatics,1317.82243492,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
928,"health care",0.520947222338,6872711,"Signal, Image Processing, and Machine Learning: The Key to Complex Problems in Medicine and Biology"
929,crowdsourcing,3.2130643118399997,1221552,"CrowdMAC: a crowdsourcing system for mobile access"
930,"social media",0.93550208482,9991798,"Personality Modeling Based Image Recommendation"
931,"logic programming",27.443105650000003,3733054,"Causal action theories and satisfiability planning"
933,education,97.107578268,516995,"Supplemental Versus Essential Use of Computing Devices in the Classroom: An Analysis"
934,"artificial intelligence",11.376433636000002,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
936,"assistive technology",21.9380525226,11646494,"A framework for shared motion control: human-robot augmentation with applications to assistive technology"
937,virtualization,12.343424501199998,23164396,"Disaggregated memory architectures for blade servers"
938,"big data",1958.26824031,2049211,"Big Data Frequent Pattern Mining"
939,healthcare,56.959156327500004,1384677,"Dispute prevention and dispute resolution in networked health information technology"
940,smartphone,26.700633806,30726166,"The shy mayor: private badges in geosocial networks"
941,"social network",6.5010851892,29935650,"Modeling Spread of Disease from Social Interactions"
942,"artificial intelligence",814.9506836799999,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
943,"big data",83.19946151,2049211,"Big Data Frequent Pattern Mining"
944,decision-making,0.607771203996,230160,"Integrating provenance into an operational data product information system"
945,"simple polygon",52.587587619000004,79131202,"Optimal Convex Decompositions"
946,web,0.419543410176,4419095,"Reflective collaborative learning on the Web"
947,"ubiquitous computing",415.3190159040001,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
948,"embedded systems",431.56734490300005,2203298,"Sound Code Generation From Hybrid System Models: Some Theoretical Results"
949,internet,79.503341931,21366,"Improving client throughput with multi-hop relaying in wireless mesh networks"
950,"polynomial time",445.94501970000005,2339302,"A computational analysis of human genetic variation"
951,twitter,42.335849554599996,17409017,"Patterns amongst Competing Task Frequencies: Super-Linearities, and the Almond-DG Model"
952,internet,0.331545104046,21366,"Improving client throughput with multi-hop relaying in wireless mesh networks"
953,"computer vision",1134.01844714,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
954,"reinforcement learning",55.625163136000005,361876,"Rational and convergent learning in stochastic games"
955,"intrusion detection",226.97445663799996,4333350,"A Multi-graph Spectral Framework for Mining Multi-source Anomalies"
956,internet,18.2349712297,21366,"Improving client throughput with multi-hop relaying in wireless mesh networks"
957,"software architecture",178.107769542,245032,"A software architecture for multithreaded and multiprotocol distributed applications"
958,security,19.920273288900002,277504,"RC6 as the AES."
959,diabetes,327.35075690300005,7007256,"Computational systems biology methods to study alzheimer's disease"
960,"genetic algorithms",81.153335714,11021045,"Modern heuristic optimization techniques :: theory and applications to power systems"
961,"cloud computing",226.706246752,1748331,"Remote Procedure Calls and the Client/Server Model"
962,"graph theory",30.3540433807,11807911,"A Theory of Graphs"
963,bootstrap,0.358922400908,48813051,"Bootstrap-Based equivalent pattern learning for collaborative question answering"
964,concurrency,57.275515814,777162,"Object-oriented Programming Languages Need Well-founded Contracts"
965,bioinformatics,189.91538350200003,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
966,"ubiquitous computing",138.3236085,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
967,"information theory",490.29412749999995,5349274,"Sparse Modeling with Universal Priors and Learned Incoherent Dictionaries(PREPRINT)"
968,monitoring,13.469606301999999,9655650,"Lactic Acid and Amino Acid Fluctuations Measured Using Microdialysis Reflect Physiological Derangements in Head Injury"
969,crowdsourcing,111.535234296,1221552,"CrowdMAC: a crowdsourcing system for mobile access"
970,"energy efficiency",0,606208,"Range Scaling of Wirelessly Powered Sensor Systems"
971,"online learning",220.757483516,6683045,"Query Release via Online Learning."
972,development,0,1225650,"Implementation of a Perfect Hash Function Scheme"
973,"image processing",1613.7872125200001,5282911,"inAspect: interfacing Java and VSIPL applications: Research Articles"
974,"random oracle model",361.20039117799996,16894843,"Salvaging Merkle-Damgård for Practical Applications"
975,biometrics,176.365228208,21325108,"Human recognition using biometrics: an overview"
976,"software testing",400.209383123,1307934,"Bandsaw: Log-powered test scenario generation for distributed systems"
977,"resource allocation",28.619286108000004,9274990,"Beyond disk imaging for preserving user state in network testbeds"
978,"big data",33.171458580499994,2049211,"Big Data Frequent Pattern Mining"
979,"resource management",10.1500232512,1950090,"Probabilistic Stream Relational Algebra: A Data Model for Sensor Data Streams"
980,heuristics,28.9124360766,2583478,"Presence Traffic Optimization Techniques"
981,privacy,32.319206536500005,1152574,"Energy savings in privacy-preserving computation offloading with protection by homomorphic encryption"
